,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,d9958e18f0d874bd760d564bb46618bf,2016-12-31T23:03:16.920Z,"37.422922,-77.637488",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T22:44:57.317Z,"37.427574,-77.668083",7622,927b2a3216bc9121ecdae01193dffe29,25,18.316666666666666,4.736089762,"{'x': '-77.668083', 'y': '37.427574', 'spatialReference': {'wkid': 4326}}",396
1,aa87341b775745cdc15578279c4e8621,2016-12-31T23:02:52.000Z,"37.42078,-77.63675",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T22:56:38.000Z,"37.40163,-77.69877",6075,8b4b2a3e1e0b3439515acb96ba280a7c,58,6.233333333333333,3.774828825,"{'x': '-77.69877', 'y': '37.40163', 'spatialReference': {'wkid': 4326}}",396
2,61d90cdf55b5e3dd558f7932af081206,2016-12-31T23:04:12.000Z,"37.419949,-77.637595",2,3ad7c2ebb96fcba7cda0cf54a2e802f5,consumer,2016-12-31T22:58:33.000Z,"37.404166,-77.664548",3390,5e3c1bf0b46198bee7d278401013e1fc,36,5.65,2.10644769,"{'x': '-77.664548', 'y': '37.404166', 'spatialReference': {'wkid': 4326}}",396
3,cd0241dc46f3ad9ab1cf6fd936ec06a2,2016-12-31T23:22:33.000Z,"37.41951,-77.63854",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T23:17:39.000Z,"37.42852,-77.6237",1742,760507ff0d99667ff3320ded28f8507a,21,4.9,1.082428282,"{'x': '-77.6237', 'y': '37.42852', 'spatialReference': {'wkid': 4326}}",396
4,bd358a145486f6017890d43f6a2df977,2016-12-31T23:44:10.663Z,"37.420884,-77.636949",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:22:54.770Z,"37.582441,-77.513055",25762,ca71a281f385ef296b3e1af52c468b9d,73,21.25,16.007759702,"{'x': '-77.513055', 'y': '37.582441', 'spatialReference': {'wkid': 4326}}",396
5,2616c0555c5b2d3ed31505a6be022806,2017-01-01T00:36:03.000Z,"37.4208,-77.6385",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:18:36.000Z,"37.4677,-77.51121",12410,d9bf8d99dd1e4cc4d9d13e9e6c267861,43,17.45,7.71121411,"{'x': '-77.51121', 'y': '37.4677', 'spatialReference': {'wkid': 4326}}",396
6,3e7e9381a748a388b58ab422c549d1dd,2017-01-01T01:33:55.803Z,"37.422849,-77.637902",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T01:22:22.997Z,"37.382354,-77.667768",5895,c3946da820b8bf84827a8581a11c66f3,31,11.533333333333333,3.662982045,"{'x': '-77.667768', 'y': '37.382354', 'spatialReference': {'wkid': 4326}}",396
7,5ba788d65346bd22e0596e7ca328843c,2017-01-01T02:18:29.000Z,"37.42075,-77.6366",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T02:16:16.000Z,"37.41635,-77.63848",522,8fec761d10dbe978a61cec3d0c488f40,14,2.216666666666667,0.324355662,"{'x': '-77.63848', 'y': '37.41635', 'spatialReference': {'wkid': 4326}}",396
8,171bea3f6b53dcf5dca6a94aa04d56fe,2017-01-01T03:43:00.450Z,"37.422376,-77.637905",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T03:09:00.300Z,"37.543883,-77.444831",26357,e2000bcdfdde811a15778bdaa35fc9bc,47,34.0,16.377475447000002,"{'x': '-77.444831', 'y': '37.543883', 'spatialReference': {'wkid': 4326}}",396
9,f28cb6868b2e5f1314e01cd8d91c1fb6,2017-01-01T14:46:35.000Z,"37.42145,-77.63854",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T14:24:48.000Z,"37.4045,-77.57793",17761,e875f24cc0c1277af9196b93d6d341c4,49,21.783333333333335,11.036170331000001,"{'x': '-77.57793', 'y': '37.4045', 'spatialReference': {'wkid': 4326}}",396
