,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,eeafd8a714497203088b4fb9420aac05,2016-12-31T23:00:01.000Z,"38.880654,-94.755955",2,fb7b9ffa5462084c5f4e7e85a093e6d7,consumer,2016-12-31T22:50:02.000Z,"38.938786,-94.742831",7767,41fe1af12137e74f04cb14711cec293f,47,9.983333333333333,4.826188557,"{'x': '-94.742831', 'y': '38.938786', 'spatialReference': {'wkid': 4326}}",699
1,f8d06b4fa4c57c7feb7022a0d75135aa,2016-12-31T23:08:33.000Z,"38.88155,-94.75876",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T22:58:58.000Z,"38.88584,-94.71987",3713,1bbf65490332d37fd72063e52ad46c1d,23,9.583333333333334,2.3071505230000002,"{'x': '-94.71987', 'y': '38.88584', 'spatialReference': {'wkid': 4326}}",699
2,0648eaae895f6d70248abf4e137fd6d4,2016-12-31T23:22:50.000Z,"38.88352,-94.75831",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T23:13:41.000Z,"38.90721,-94.79736",4660,ad7936779c754e79b3ec4bec999a3106,31,9.15,2.89558886,"{'x': '-94.79736', 'y': '38.90721', 'spatialReference': {'wkid': 4326}}",699
3,e4cd7797b82c7f55b1c723ef6eb5470a,2016-12-31T23:36:19.670Z,"38.882752,-94.75719",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:20:48.577Z,"38.83935,-94.777602",6034,78b69f0d40410efca1499b2677aa206b,23,15.516666666666667,3.749352614,"{'x': '-94.777602', 'y': '38.83935', 'spatialReference': {'wkid': 4326}}",699
4,b2ab3f5688619086e12eef969c49e38a,2016-12-31T23:38:25.000Z,"38.8799,-94.75682",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T23:28:47.000Z,"38.85382,-94.79993",6231,c7d28c7ab98b4c8c2f671dbe57baa172,39,9.633333333333333,3.871762701,"{'x': '-94.79993', 'y': '38.85382', 'spatialReference': {'wkid': 4326}}",699
5,c52ed2bad3a181866c4c90270a6ce0df,2016-12-31T23:38:51.000Z,"38.88325,-94.75807",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T23:36:20.000Z,"38.88334,-94.77278",1275,3684469dc05b859cb94f5ddd77168e22,30,2.5166666666666666,0.792248025,"{'x': '-94.77278', 'y': '38.88334', 'spatialReference': {'wkid': 4326}}",699
6,5c051c02ee548ab372bf77234b770e63,2017-01-01T00:29:13.000Z,"38.8828,-94.75546",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:03:56.000Z,"38.96902,-94.60819",17926,c91bf4c88641487ea427181f46ee1f6b,43,25.283333333333335,11.138696546,"{'x': '-94.60819', 'y': '38.96902', 'spatialReference': {'wkid': 4326}}",699
7,7f623cff2dcd4c0c6be192365bea4331,2017-01-01T00:20:29.000Z,"38.88255,-94.7577",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:09:40.000Z,"38.90945,-94.76779",4643,b5e6deb0311a1e1e5e7b228349e1df3a,26,10.816666666666666,2.885025553,"{'x': '-94.76779', 'y': '38.90945', 'spatialReference': {'wkid': 4326}}",699
8,dc93705d8a9c70c45b8eb4ea0e7a48ec,2017-01-01T01:45:38.000Z,"38.88218,-94.75764",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T01:42:02.000Z,"38.88376,-94.74211",1372,648abbb3569cc269fa5ea67eb51eec82,23,3.6,0.852521012,"{'x': '-94.74211', 'y': '38.88376', 'spatialReference': {'wkid': 4326}}",699
9,c52ed2bad3a181866c4c90270a6ce0df,2017-01-01T02:17:03.000Z,"38.88168,-94.75791",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T02:06:58.000Z,"38.92429,-94.74009",7427,53b7ab6d01bc5a3deac4970a60a2b4d6,44,10.083333333333334,4.614922417,"{'x': '-94.74009', 'y': '38.92429', 'spatialReference': {'wkid': 4326}}",699
10,e6a82361163eb999e0fe142f868a36d1,2017-01-01T04:53:25.000Z,"38.88003,-94.7568",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T04:45:07.000Z,"38.81097,-94.74949",8904,ab5cdfc3e4c6318eaab947781232fdcc,64,8.3,5.532687384,"{'x': '-94.74949', 'y': '38.81097', 'spatialReference': {'wkid': 4326}}",699
11,183390b350e5015ed9e7a06bb32b6e69,2017-01-01T08:12:36.000Z,"38.88008,-94.75673",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T08:08:07.000Z,"38.88376,-94.71953",3250,4ddf948743d4802638c521f9dbdb8af9,43,4.483333333333333,2.01945575,"{'x': '-94.71953', 'y': '38.88376', 'spatialReference': {'wkid': 4326}}",699
12,9ec7df2a341d890fd60a90635b0095e5,2017-01-01T14:00:51.000Z,"38.88154,-94.75723",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T13:56:54.000Z,"38.89801,-94.76104",2191,a7cd15704eadf3394569ff48d625d213,33,3.95,1.361423861,"{'x': '-94.76104', 'y': '38.89801', 'spatialReference': {'wkid': 4326}}",699
13,e235bbe06a6e649f5c77e10cad94ca52,2017-01-01T14:00:48.000Z,"38.88157,-94.75722",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T13:57:32.000Z,"38.89107,-94.76105",1414,a31345359fff5c3a5e2855807f441acb,26,3.2666666666666666,0.878618594,"{'x': '-94.76105', 'y': '38.89107', 'spatialReference': {'wkid': 4326}}",699
14,e9b68dba003a874efd0dbcf52bf60917,2017-01-01T19:06:17.000Z,"38.88144,-94.7575",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T19:01:14.000Z,"38.88349,-94.75671",365,b1518ba4df016bc2a0f17f395b4e26df,4,5.05,0.226800415,"{'x': '-94.75671', 'y': '38.88349', 'spatialReference': {'wkid': 4326}}",699
15,f1266eeeeb697f2ff2f09a1317bdffdf,2017-01-01T21:53:15.363Z,"38.881565,-94.757268",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T21:36:04.753Z,"38.878618,-94.664329",8264,8a34954a67eb05f78a40f46725859f99,29,17.166666666666668,5.135009944,"{'x': '-94.664329', 'y': '38.878618', 'spatialReference': {'wkid': 4326}}",699
16,183390b350e5015ed9e7a06bb32b6e69,2017-01-01T22:05:08.000Z,"38.87939,-94.75696",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T21:59:23.000Z,"38.88364,-94.78462",2444,3cec1be2bc3ac499b1d2a53ff106d5c7,26,5.75,1.518630724,"{'x': '-94.78462', 'y': '38.88364', 'spatialReference': {'wkid': 4326}}",699
17,b689aa0658ca54dfc006d66d64796c43,2017-01-01T22:05:15.000Z,"38.88201,-94.75684",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T22:00:34.000Z,"38.90855,-94.76119",2979,5558b4b6d0261a5355b283cfa7facf17,38,4.683333333333334,1.851064209,"{'x': '-94.76119', 'y': '38.90855', 'spatialReference': {'wkid': 4326}}",699
18,2d618b6d8252ae23246fea3cdeef0447,2017-01-01T22:42:19.000Z,"38.88124,-94.75909",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T22:33:47.000Z,"38.88356,-94.76554",746,9476a2b56a4f4f53fdb15e8a30125f6c,5,8.533333333333333,0.463542766,"{'x': '-94.76554', 'y': '38.88356', 'spatialReference': {'wkid': 4326}}",699
19,4a2d58173527c021c85fcccb917bc9f2,2017-01-01T22:56:55.000Z,"38.88171,-94.75754",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T22:39:41.000Z,"38.88362,-94.77151",3485,5d3b1bce072d44fa72e81ec272db3dfa,12,17.233333333333334,2.165477935,"{'x': '-94.77151', 'y': '38.88362', 'spatialReference': {'wkid': 4326}}",699
20,b1676ecf05d8687ec2b320d8397d8f33,2017-01-01T22:56:55.000Z,"38.8817,-94.75759",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T22:39:45.000Z,"38.88358,-94.77071",3653,e725660c69991fac707dbac90a121cd7,13,17.166666666666668,2.269868263,"{'x': '-94.77071', 'y': '38.88358', 'spatialReference': {'wkid': 4326}}",699
21,6c15320b59291f202f0a03fd84bde13c,2017-01-01T23:59:02.000Z,"38.88286,-94.75639",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T23:33:28.000Z,"38.86778,-94.83414",29946,df3e2a1d245aca8f281d22297df43de8,70,25.566666666666666,18.607575966,"{'x': '-94.83414', 'y': '38.86778', 'spatialReference': {'wkid': 4326}}",699
