,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,753b0424386a8ab5d8b46495f23bcb7e,2016-12-31T23:21:30.057Z,"41.990274,-87.713468",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:09:03.677Z,"42.062271,-87.751443",10678,c01b06cbe6e1b6f993e474f9fd1f8c00,52,12.433333333333334,6.634999538,"{'x': '-87.751443', 'y': '42.062271', 'spatialReference': {'wkid': 4326}}",658
1,f47b5b80260acea8b974214d93d197f2,2016-12-31T23:35:36.463Z,"41.99036,-87.711038",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:32:29.370Z,"41.99009,-87.733108",1826,f3dd933bff3899801b78c748ca6884f4,35,3.1166666666666667,1.134623446,"{'x': '-87.733108', 'y': '41.99009', 'spatialReference': {'wkid': 4326}}",658
2,246b8bb121deeeecbc486abba7cb2024,2016-12-31T23:45:46.473Z,"41.990369,-87.710452",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:39:34.133Z,"41.990768,-87.748945",3189,ba2b9a0fd74b2dd86464ba680cfc22a5,31,6.2,1.981552119,"{'x': '-87.748945', 'y': '41.990768', 'spatialReference': {'wkid': 4326}}",658
3,f83a7a202d873b0e81919873d04c31d7,2017-01-01T00:56:55.000Z,"41.9901,-87.71264",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:53:07.000Z,"41.99962,-87.72249",1392,195b3c2766cdcf2c2e434f2ba9d95c75,22,3.8,0.864948432,"{'x': '-87.72249', 'y': '41.99962', 'spatialReference': {'wkid': 4326}}",658
4,498fa38906e429871a5cf7c7ac9217e2,2017-01-01T01:03:12.000Z,"41.99035,-87.71019",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:59:38.000Z,"41.98231,-87.70984",1315,3f1d102789f0ccb02c00af3c16b384bd,22,3.566666666666667,0.8171028650000001,"{'x': '-87.70984', 'y': '41.98231', 'spatialReference': {'wkid': 4326}}",658
5,8b55a6e9d8fcf32a070d84d47d46bdff,2017-01-01T01:12:57.260Z,"41.990753,-87.712397",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T01:06:45.867Z,"42.010566,-87.71224",2223,1fa761189965480afc7a8ed84397095c,22,6.183333333333334,1.381307733,"{'x': '-87.71224', 'y': '42.010566', 'spatialReference': {'wkid': 4326}}",658
6,336954fc082b9f12c273146b3a4118a1,2017-01-01T02:16:58.000Z,"41.99048,-87.70734",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T02:13:18.000Z,"41.98894,-87.6896",1478,41230b18a36e31fe38518dd940b7e59a,24,3.6666666666666665,0.918386338,"{'x': '-87.6896', 'y': '41.98894', 'spatialReference': {'wkid': 4326}}",658
7,baf49f7598d2e9a9bcac88cc50d93ff7,2017-01-01T03:02:10.000Z,"41.99048,-87.70751",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T02:48:30.000Z,"41.98151,-87.80582",8793,cae6bfb28d1beb887327e9b65febb3c0,39,13.666666666666666,5.4637152030000005,"{'x': '-87.80582', 'y': '41.98151', 'spatialReference': {'wkid': 4326}}",658
8,5d2c38bfa837b882c5ad91622291cebc,2017-01-01T03:19:55.057Z,"41.989701,-87.710305",3,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T03:13:47.227Z,"41.997334,-87.727633",1866,98218a83cb98fdc201e1d363af6a08ed,18,6.116666666666666,1.159478286,"{'x': '-87.727633', 'y': '41.997334', 'spatialReference': {'wkid': 4326}}",658
9,47a311964046ffdfb178e6e69ad53a76,2017-01-01T09:00:08.033Z,"41.992051,-87.711954",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T08:53:56.357Z,"42.011791,-87.758738",4617,1b51a56ccc19586fbc554e863f95174b,45,6.183333333333334,2.868869907,"{'x': '-87.758738', 'y': '42.011791', 'spatialReference': {'wkid': 4326}}",658
10,43feda81ff3598a86ec5f6b086a21939,2017-01-01T10:59:28.000Z,"41.99041,-87.70697",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T10:47:11.000Z,"41.96567,-87.70838",3974,7c2433741a015ca0be9dba99ba8efa92,19,12.283333333333333,2.469328354,"{'x': '-87.70838', 'y': '41.96567', 'spatialReference': {'wkid': 4326}}",658
11,62b5558e3d04fd96602ff6b54c80d436,2017-01-01T16:54:59.000Z,"41.99034,-87.713907",0,e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,2017-01-01T16:47:11.000Z,"41.964766,-87.723652",4421,163df40fe7a8e83904c2fb9c7279b01c,34,7.8,2.747081191,"{'x': '-87.723652', 'y': '41.964766', 'spatialReference': {'wkid': 4326}}",658
12,da1f396eda4d17de6449dd5ebe3e559b,2017-01-01T17:48:58.373Z,"41.990332,-87.713782",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T17:09:22.107Z,"42.205889,-87.900211",35069,2b5dd1b823a420fb0ebe53e1e4558826,53,39.6,21.790859599,"{'x': '-87.900211', 'y': '42.205889', 'spatialReference': {'wkid': 4326}}",658
