,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,7290da084ce97b7442202a1318ccc003,2016-12-31T23:07:13.000Z,"38.87886,-76.98221",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T22:20:15.000Z,"38.90031,-76.98684",17174,d32e7047222959cc343e6b45e16740c9,22,46.96666666666667,10.671425554,"{'x': '-76.98684', 'y': '38.90031', 'spatialReference': {'wkid': 4326}}",140
1,cf14de7bfeb915f844dcd055559e5ec6,2017-01-01T15:54:05.387Z,"38.878866,-76.982212",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T15:09:42.860Z,"38.977375,-77.100929",16630,9f6f37a0f9e7759a23b11fb4cd2fab05,22,44.36666666666667,10.33339973,"{'x': '-77.100929', 'y': '38.977375', 'spatialReference': {'wkid': 4326}}",140
2,6e16e9cb078103b11e0c4a0d9080b9a2,2017-01-01T19:58:07.063Z,"38.87838,-76.982368",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T19:48:47.137Z,"38.88762,-76.996514",1617,56079c528f3c38bb57358c772658a950,10,9.316666666666666,1.004756907,"{'x': '-76.996514', 'y': '38.88762', 'spatialReference': {'wkid': 4326}}",140
3,56ba1ecf5369e3e2fa39f3c34aef87e5,2017-01-02T18:36:23.467Z,"38.878556,-76.982467",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T18:29:15.423Z,"38.884909,-76.997093",1453,c16fcf32325fe663b7257b7c12dd684d,12,7.133333333333334,0.902852063,"{'x': '-76.997093', 'y': '38.884909', 'spatialReference': {'wkid': 4326}}",140
4,26088a89af287f1b0d92187159c80326,2017-01-03T13:20:58.000Z,"38.87929,-76.98256",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T12:07:00.000Z,"38.80816,-76.81012",45794,2d25ac96fdd7a25574fc10a8accc724b,37,73.96666666666667,28.455063574,"{'x': '-76.81012', 'y': '38.80816', 'spatialReference': {'wkid': 4326}}",140
5,0f1988bc04ed50dd95882362dab674f8,2017-01-03T17:49:44.000Z,"38.878633,-76.982611",0,fb7b9ffa5462084c5f4e7e85a093e6d7,consumer,2017-01-03T16:44:38.000Z,"38.798423,-77.079469",23913,1b528e9e9a24fa6cda82807c20b15851,22,65.1,14.858844723,"{'x': '-77.079469', 'y': '38.798423', 'spatialReference': {'wkid': 4326}}",140
6,c7fe6e5c1be9bd11afc2a6d8dbd6c61d,2017-01-03T18:04:56.913Z,"38.878889,-76.982268",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T17:53:40.867Z,"38.88028,-76.99263",1504,c0a7a0de5a1909b21c40f9394ab2894c,8,11.266666666666667,0.934541984,"{'x': '-76.99263', 'y': '38.88028', 'spatialReference': {'wkid': 4326}}",140
7,d81b88ca2dfa320561fec3017edcbe72,2017-01-03T18:04:16.000Z,"38.87908,-76.98137",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T17:56:28.000Z,"38.81509,-77.01799",8941,db87363928469bd0731c58a848d76fcd,69,7.8,5.555678111,"{'x': '-77.01799', 'y': '38.81509', 'spatialReference': {'wkid': 4326}}",140
8,009280ae1f58b4a2659f8330b54c368d,2017-01-03T18:37:27.000Z,"38.878896,-76.982287",0,e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,2017-01-03T18:32:21.000Z,"38.886689,-76.995047",1536,2420a15cef578338082f83bacf0daa06,18,5.1,0.9544258560000001,"{'x': '-76.995047', 'y': '38.886689', 'spatialReference': {'wkid': 4326}}",140
9,9356e766e2e947168e61e1ec422b1709,2017-01-03T20:35:16.000Z,"38.87851,-76.98201",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T19:27:15.000Z,"38.82722,-77.43762",60652,8ad6e037fb8cb25c2d9581979c2fc782,54,68.01666666666667,37.687393892,"{'x': '-77.43762', 'y': '38.82722', 'spatialReference': {'wkid': 4326}}",140
10,f9f64f1521d8bcdf3ad2212afa5477c1,2017-01-04T04:51:52.000Z,"38.87921,-76.98282",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-04T04:36:20.000Z,"38.93893,-76.91192",11874,45cad633dc0b0edb20aa7a0f334acdfc,46,15.533333333333333,7.378159254,"{'x': '-76.91192', 'y': '38.93893', 'spatialReference': {'wkid': 4326}}",140
