,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,6d187d5dc72bd9456c121423214d5da0,2017-01-01T01:35:21.990Z,"30.369979,-97.680992",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T01:22:58.267Z,"30.363997,-97.688297",2314,49c93f4f78e217d0ad4437f4c1a30564,11,12.383333333333333,1.437852494,"{'x': '-97.688297', 'y': '30.363997', 'spatialReference': {'wkid': 4326}}",342
1,2848749183ee62513b97f9679659810a,2017-01-01T01:56:12.000Z,"30.372668,-97.678994",0,e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,2017-01-01T01:36:53.000Z,"30.632359,-97.737181",34067,ee4e4a1bac2191cac22cb8142bb6ca5b,106,19.316666666666666,21.168245857,"{'x': '-97.737181', 'y': '30.632359', 'spatialReference': {'wkid': 4326}}",342
2,3d6718828a6f5dcd206e2eb203847744,2017-01-01T03:30:48.000Z,"30.37322,-97.67871",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T03:30:26.000Z,"30.37796,-97.67556",608,a81d9db2d49c4fd56acc9a053688164f,100,0.36666666666666664,0.377793568,"{'x': '-97.67556', 'y': '30.37796', 'spatialReference': {'wkid': 4326}}",342
3,de60df8f7cff0f24f7edab973656b391,2017-01-01T06:06:16.000Z,"30.37046,-97.6804",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T05:57:02.000Z,"30.42866,-97.67089",6576,897d4aff1c35bedd5f47f7a2d3a85799,43,9.233333333333333,4.086135696,"{'x': '-97.67089', 'y': '30.42866', 'spatialReference': {'wkid': 4326}}",342
4,0398501d62e854a08bf055f2ec4b92bb,2017-01-01T11:08:39.000Z,"30.37182,-97.67972",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T11:08:30.000Z,"30.3739,-97.6785",260,89d1ba0b5a3f1d6d7423225f256bea6b,104,0.15,0.16155646,"{'x': '-97.6785', 'y': '30.3739', 'spatialReference': {'wkid': 4326}}",342
5,df96dfa1175f0b7be8f9720ceb40d866,2017-01-01T15:28:38.697Z,"30.372925,-97.67837",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T15:06:57.657Z,"30.287114,-97.806357",19096,1df7253196376e9e9d0dbc6cd314b86a,53,21.683333333333334,11.865700616,"{'x': '-97.806357', 'y': '30.287114', 'spatialReference': {'wkid': 4326}}",342
6,1c9d211cabec0a3e992dfc2326d40e63,2017-01-01T15:34:40.423Z,"30.372716,-97.682839",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T15:25:21.510Z,"30.388762,-97.618179",8621,6e9149a9b2268724626e570a35f63c19,56,9.3,5.356839391,"{'x': '-97.618179', 'y': '30.388762', 'spatialReference': {'wkid': 4326}}",342
7,00fe8015279049ca92503bff30b2c8a6,2017-01-01T18:44:12.000Z,"30.369272,-97.681148",0,e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,2017-01-01T18:39:12.000Z,"30.424435,-97.672063",6424,3ff69de0aedb2771e25aa60bea2f5051,77,5.0,3.991687304,"{'x': '-97.672063', 'y': '30.424435', 'spatialReference': {'wkid': 4326}}",342
8,49a189c79896be3c38af2577c740caa5,2017-01-01T19:59:29.000Z,"30.36995,-97.68274",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T19:29:28.000Z,"30.44484,-97.77777",14844,993b8c94a71108be0a9eb1717db74bcd,30,30.016666666666666,9.223631124,"{'x': '-97.77777', 'y': '30.44484', 'spatialReference': {'wkid': 4326}}",342
9,b4190c2fe56a2ba0c9d0863ca15d906b,2017-01-02T03:29:17.000Z,"30.37059,-97.68009",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T03:25:03.000Z,"30.34387,-97.70589",3900,f03aeaa824c6c3ae518e6a0dcb110838,55,4.233333333333333,2.4233469,"{'x': '-97.70589', 'y': '30.34387', 'spatialReference': {'wkid': 4326}}",342
