,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,9e2392671b35c6c6c0bc62910d34f758,2017-01-01T00:34:01.000Z,"39.75993,-121.85621",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:32:08.000Z,"39.75405,-121.8446",1265,01f49d0f57a3c1a371408e8cbdd63191,40,1.8833333333333333,0.786034315,"{'x': '-121.8446', 'y': '39.75405', 'spatialReference': {'wkid': 4326}}",762
1,830b748911c9435176568579ae8a7e7f,2017-01-01T01:07:55.840Z,"39.760845,-121.854431",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T01:04:50.047Z,"39.75341,-121.864192",1176,81810ae3df5a542ee5f96e7931db78e4,23,3.0833333333333335,0.730732296,"{'x': '-121.864192', 'y': '39.75341', 'spatialReference': {'wkid': 4326}}",762
2,294c6437811738dcec32fea6491f2f95,2017-01-01T03:15:14.307Z,"39.760644,-121.854812",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T03:10:52.430Z,"39.762765,-121.84294",1059,d34e3c7fc50de2903f1b51552f4bcc46,15,4.35,0.658031889,"{'x': '-121.84294', 'y': '39.762765', 'spatialReference': {'wkid': 4326}}",762
3,3eb3dd43d542dd0baf66f088d42fcadf,2017-01-01T03:21:01.017Z,"39.760279,-121.8554",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T03:11:56.680Z,"39.743326,-121.870813",2357,5bda0909bfafa52cf4769d6adc133448,16,9.066666666666666,1.464571447,"{'x': '-121.870813', 'y': '39.743326', 'spatialReference': {'wkid': 4326}}",762
4,8beccf51b00f990a68cdfa0e3cb9c6c0,2017-01-01T19:25:48.000Z,"39.75903,-121.8565",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T19:20:35.000Z,"39.73987,-121.85038",2196,2add7341a1016d5f0cd0e4a771f935da,25,5.216666666666667,1.364530716,"{'x': '-121.85038', 'y': '39.73987', 'spatialReference': {'wkid': 4326}}",762
5,23a9ed0137b0cea473f5b245391c0c89,2017-01-01T19:30:35.560Z,"39.759809,-121.857239",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T19:24:32.307Z,"39.764441,-121.830525",2362,8d9eafe010cf510b5b6e3f394dae80e6,23,6.05,1.467678302,"{'x': '-121.830525', 'y': '39.764441', 'spatialReference': {'wkid': 4326}}",762
6,753af1a9e0c8ebcb6b3c8e76ca389035,2017-01-01T19:41:59.000Z,"39.75806,-121.85912",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T19:39:11.000Z,"39.74409,-121.85014",1776,245a0b48edabc73519aed567b22270f5,38,2.8,1.1035548960000001,"{'x': '-121.85014', 'y': '39.74409', 'spatialReference': {'wkid': 4326}}",762
7,e2f48f2da51ab34281af436aaf6dad5d,2017-01-02T01:54:07.000Z,"39.76104,-121.85705",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T01:53:44.000Z,"39.76567,-121.86264",703,a6fa52059948ae59e5c5ac4f3e9e13c2,110,0.38333333333333336,0.436823813,"{'x': '-121.86264', 'y': '39.76567', 'spatialReference': {'wkid': 4326}}",762
8,7952b2f54b9219ebefd25e49cc43abf2,2017-01-02T04:58:30.000Z,"39.7603,-121.85487",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T04:52:01.000Z,"39.7229,-121.80394",6442,77251041034ceaa87bde1111c7774fe4,60,6.483333333333333,4.002871982,"{'x': '-121.80394', 'y': '39.7229', 'spatialReference': {'wkid': 4326}}",762
9,bf7b079530886a9e8487fc2619d441e2,2017-01-02T18:41:21.793Z,"39.759662,-121.857051",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T18:34:02.203Z,"39.758966,-121.846754",886,b72010200e9ab7dcd32f3b566c98784d,7,7.316666666666666,0.550534706,"{'x': '-121.846754', 'y': '39.758966', 'spatialReference': {'wkid': 4326}}",762
