,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,8de2201185c74ee26f35919e123ec70f,2017-01-01T22:08:33.000Z,"33.801,-117.99307",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T21:38:56.000Z,"33.7647,-117.84673",19742,c16bb632bdfcfb711a998355c229917f,40,29.616666666666667,12.267106282,"{'x': '-117.84673', 'y': '33.7647', 'spatialReference': {'wkid': 4326}}",154
1,e4f771c64d707a82262dbe97742ccb6e,2017-01-01T22:37:29.960Z,"33.801943,-117.993008",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T21:54:00.477Z,"33.749458,-117.89875",28187,d60334953eb1e8216bc2c2f496444197,39,43.483333333333334,17.514584377000002,"{'x': '-117.89875', 'y': '33.749458', 'spatialReference': {'wkid': 4326}}",154
2,ce27a7f34c708cca579ae59d086046d6,2017-01-02T02:48:46.000Z,"33.801437,-117.993001",0,e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,2017-01-02T02:45:12.000Z,"33.78744,-117.99299",1799,8c672494ecc10f716853c1b2f503f5bf,30,3.566666666666667,1.117846429,"{'x': '-117.99299', 'y': '33.78744', 'spatialReference': {'wkid': 4326}}",154
3,fc2c0b630187b558ac3d41fb2911855b,2017-01-02T18:50:59.783Z,"33.80156,-117.993615",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T18:44:49.837Z,"33.792657,-117.997585",1223,173894ebc3965b0b8d481832b80924db,12,6.15,0.759936733,"{'x': '-117.997585', 'y': '33.792657', 'spatialReference': {'wkid': 4326}}",154
4,587467bc99cbf5eae617081d97078d41,2017-01-02T21:44:53.383Z,"33.801519,-117.993916",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T21:41:47.000Z,"33.801308,-117.996935",280,ce4fe82ab9da433c71e70e3294580e62,5,3.1,0.17398388,"{'x': '-117.996935', 'y': '33.801308', 'spatialReference': {'wkid': 4326}}",154
5,bade669f4e4dcf9658c42ab59d9c27d2,2017-01-03T01:23:33.700Z,"33.801798,-117.993853",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T01:20:31.393Z,"33.820925,-117.992157",2135,6e7d231fbfee9645f53a8c363c5d2b07,42,3.033333333333333,1.326627085,"{'x': '-117.992157', 'y': '33.820925', 'spatialReference': {'wkid': 4326}}",154
6,0e3d464a4cac63d62f02ec309c7c08cb,2017-01-03T16:17:43.000Z,"33.80133,-117.99355",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T15:42:46.000Z,"33.61477,-117.92627",27773,051aa62682d5587d9c85996580d1d31e,48,34.95,17.257336783,"{'x': '-117.92627', 'y': '33.61477', 'spatialReference': {'wkid': 4326}}",154
7,757d799ba7d60333ec9f995a81614bbb,2017-01-03T16:34:17.000Z,"33.800795,-117.992994",0,e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,2017-01-03T16:15:26.000Z,"33.653891,-117.986926",16425,1b19c72f9c23cf36a9e0e2f32a909464,52,18.85,10.206018675000001,"{'x': '-117.986926', 'y': '33.653891', 'spatialReference': {'wkid': 4326}}",154
8,758feec956e618ca7a563dd20b062626,2017-01-03T16:36:03.707Z,"33.801548,-117.99323",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T16:26:11.750Z,"33.827392,-117.994356",2880,ea37661d3bb55aea2b684cf232ff0b85,18,9.85,1.78954848,"{'x': '-117.994356', 'y': '33.827392', 'spatialReference': {'wkid': 4326}}",154
9,77ba6bb244d413554d6b1cb4ac27757f,2017-01-03T17:46:33.000Z,"33.80074,-117.99379",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T17:41:22.000Z,"33.803,-117.98802",592,74cb2e5121d86002a60299395c9e4ccc,7,5.183333333333334,0.367851632,"{'x': '-117.98802', 'y': '33.803', 'spatialReference': {'wkid': 4326}}",154
