,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,0336e099a9deb5988396d102a7e13d6a,2016-12-31T23:05:34.000Z,"31.09319,-97.73117",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T22:36:00.000Z,"31.09542,-97.73444",11115,87d7b209449a0a04aae2a958bef5c36e,23,29.566666666666666,6.906538665,"{'x': '-97.73444', 'y': '31.09542', 'spatialReference': {'wkid': 4326}}",250
1,4a0c7c123883c7206f1d824402efd94a,2016-12-31T23:13:18.000Z,"31.09192,-97.73072",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T23:05:49.000Z,"31.1136,-97.73254",3131,89521b53c0f3dabfb3b2d05cc319253a,25,7.483333333333333,1.9455126010000001,"{'x': '-97.73254', 'y': '31.1136', 'spatialReference': {'wkid': 4326}}",250
2,fa395f357385d9efb9fbac4ef4eb649f,2016-12-31T23:10:02.483Z,"31.093049,-97.729226",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:06:55.150Z,"31.098194,-97.734621",770,b28ab1d826eedd1f201990d3bf9b016f,15,3.1166666666666667,0.47845567,"{'x': '-97.734621', 'y': '31.098194', 'spatialReference': {'wkid': 4326}}",250
3,42f6672928ff99bd3548322680000149,2016-12-31T23:30:39.000Z,"31.09042,-97.72827",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2016-12-31T23:19:24.000Z,"31.04077,-97.71745",6505,e8d779fd8a1adb37d7aa55301ec079e9,35,11.25,4.042018355,"{'x': '-97.71745', 'y': '31.04077', 'spatialReference': {'wkid': 4326}}",250
4,48948458aa51599e292aab7f28c6ab88,2016-12-31T23:46:13.843Z,"31.091037,-97.730202",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:33:51.647Z,"31.073148,-97.663259",6851,4f575cda6442287d631a0172e428d184,33,12.366666666666667,4.257012721,"{'x': '-97.663259', 'y': '31.073148', 'spatialReference': {'wkid': 4326}}",250
5,ed1a12f7eefd7762a72e30bc7b4aae84,2017-01-01T02:03:40.000Z,"31.08967,-97.72903",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T01:52:50.000Z,"31.13641,-97.76634",7095,1f0803a45a0525289fc62a7f9ab564d4,39,10.833333333333334,4.408627245,"{'x': '-97.76634', 'y': '31.13641', 'spatialReference': {'wkid': 4326}}",250
6,119d0addeeb4a799edbafc85cf0e3e23,2017-01-01T02:16:22.000Z,"31.09024,-97.72874",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T02:10:57.000Z,"31.08647,-97.70985",1854,55592058c78ce399c7bc5ce9085b1d38,21,5.416666666666667,1.152021834,"{'x': '-97.70985', 'y': '31.08647', 'spatialReference': {'wkid': 4326}}",250
7,4710eefd40cdbe71940a1faf6a71eb53,2017-01-01T02:36:39.883Z,"31.090565,-97.729103",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T02:30:27.217Z,"31.090487,-97.705303",2269,403149d48c9a78e3ed0ed987765a962c,22,6.2,1.409890799,"{'x': '-97.705303', 'y': '31.090487', 'spatialReference': {'wkid': 4326}}",250
8,d8e431b413740881b6b25681339dd708,2017-01-01T02:38:59.000Z,"31.09142,-97.73102",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T02:32:33.000Z,"31.11176,-97.75632",4094,9d0e6726bbd90d2b72c72dfeb45e2c70,38,6.433333333333334,2.543892874,"{'x': '-97.75632', 'y': '31.11176', 'spatialReference': {'wkid': 4326}}",250
9,3b48032e35f6cfce9d4e5021ad428b26,2017-01-01T13:42:13.000Z,"31.0892,-97.72885",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T13:32:51.000Z,"31.09291,-97.72937",504,09b466b95817b1a0f2c486fc44b38e51,3,9.366666666666667,0.313170984,"{'x': '-97.72937', 'y': '31.09291', 'spatialReference': {'wkid': 4326}}",250
10,40e5b1fd5fcebc513f50a69a1367f0c9,2017-01-01T15:10:46.000Z,"31.09273,-97.7282",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T15:07:56.000Z,"31.09864,-97.73069",758,8a2c2006e3abbf82ce82b2bd8c4ad4ab,16,2.8333333333333335,0.470999218,"{'x': '-97.73069', 'y': '31.09864', 'spatialReference': {'wkid': 4326}}",250
11,d0337ef57acaffd1c4cbfaac91dde55d,2017-01-01T17:04:05.000Z,"31.09148,-97.729777",2,3ad7c2ebb96fcba7cda0cf54a2e802f5,consumer,2017-01-01T15:48:18.000Z,"30.795804,-96.706647",123602,c2b63f6fbe4625c829844f48d656f80c,98,75.78333333333333,76.802698342,"{'x': '-96.706647', 'y': '30.795804', 'spatialReference': {'wkid': 4326}}",250
12,31703b81503b0d8d75a3968311dade5f,2017-01-01T16:13:32.380Z,"31.090249,-97.729572",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T16:07:15.010Z,"31.067244,-97.741103",2870,52b6eb94adadecf4591f35e19e3eabee,27,6.283333333333333,1.78333477,"{'x': '-97.741103', 'y': '31.067244', 'spatialReference': {'wkid': 4326}}",250
13,e76c06567842f4242c7acf63239a18ae,2017-01-01T16:36:23.000Z,"31.094164,-97.729042",0,c042f4db68f23406c6cecf84a7ebb0fe,consumer,2017-01-01T16:26:23.000Z,"31.092739,-97.613541",11581,f3d61164f3f5d2b2383ed938cd79d99a,69,10.0,7.196097551,"{'x': '-97.613541', 'y': '31.092739', 'spatialReference': {'wkid': 4326}}",250
14,829fc0edf2ee2779333e462795495b0d,2017-01-01T17:14:32.250Z,"31.089552,-97.728017",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T17:02:07.090Z,"31.087986,-97.722088",2273,22bb5ee173ca600aeec7f76881c2f1db,11,12.416666666666666,1.412376283,"{'x': '-97.722088', 'y': '31.087986', 'spatialReference': {'wkid': 4326}}",250
15,fc1d6fe652e78e4c0e4ab3e7161fd1db,2017-01-01T18:13:06.000Z,"31.09041,-97.72913",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T18:02:28.000Z,"31.08348,-97.78617",7635,3114ed7708d8057e353dc7b04a145dd1,43,10.633333333333333,4.7441675850000005,"{'x': '-97.78617', 'y': '31.08348', 'spatialReference': {'wkid': 4326}}",250
16,7c33d81b73f6156cafd9930b748695bb,2017-01-01T18:38:40.847Z,"31.092436,-97.730263",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T18:10:48.957Z,"31.048925,-97.697111",9054,a124c3c0069e662242636d99aa78f6bb,19,27.85,5.625893034,"{'x': '-97.697111', 'y': '31.048925', 'spatialReference': {'wkid': 4326}}",250
17,ea4095bab3e23904c03457876010f253,2017-01-01T18:32:20.000Z,"31.09331,-97.7311",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T18:24:01.000Z,"31.0938,-97.73309",330,0c9f50b4ff4b4fd886359b9f1dc06094,2,8.316666666666666,0.20505243,"{'x': '-97.73309', 'y': '31.0938', 'spatialReference': {'wkid': 4326}}",250
18,c13bf524d7a73218ec5c6d998677c698,2017-01-01T18:55:29.000Z,"31.09033,-97.72961",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T18:50:19.000Z,"31.10815,-97.7279",2100,3a30e2210d85ae98985ba5ab9f4fa7d5,24,5.166666666666667,1.3048791,"{'x': '-97.7279', 'y': '31.10815', 'spatialReference': {'wkid': 4326}}",250
19,6f962b154d531565e8527f90f737b114,2017-01-01T19:11:12.000Z,"31.09041,-97.72945",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T19:06:43.000Z,"31.10324,-97.74213",1906,782214cf989973af883ddd45dd6cac2d,26,4.483333333333333,1.184333126,"{'x': '-97.74213', 'y': '31.10324', 'spatialReference': {'wkid': 4326}}",250
20,3ad424dc3a59ccb45c8f4f4e454db073,2017-01-01T19:21:38.697Z,"31.089711,-97.728129",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T19:12:21.293Z,"31.078338,-97.722716",1492,48f4b6dd3f56c7a8d7c2ebd891ce8fbe,10,9.283333333333333,0.927085532,"{'x': '-97.722716', 'y': '31.078338', 'spatialReference': {'wkid': 4326}}",250
21,1e305d1055e639753e5be84cc43aded3,2017-01-01T20:57:40.000Z,"31.09051,-97.7283",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T20:54:39.000Z,"31.08827,-97.72",874,13de9e4ec79a280e75825f2c5f495dbe,17,3.0166666666666666,0.543078254,"{'x': '-97.72', 'y': '31.08827', 'spatialReference': {'wkid': 4326}}",250
22,0837cce10e6b7686ef9a55ed437229e7,2017-01-01T21:52:57.000Z,"31.08943,-97.72811",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T21:32:51.000Z,"31.0617,-97.69023",6430,adb39b1ea7bb37d00dc626e755a0a1de,19,20.1,3.9954155300000003,"{'x': '-97.69023', 'y': '31.0617', 'spatialReference': {'wkid': 4326}}",250
23,1cfff99238a55f92a9c747571ded0e0d,2017-01-01T22:55:02.000Z,"31.09028,-97.72935",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T22:51:43.000Z,"31.08897,-97.72339",587,a7cb1f6d48f39c2abe8bf3aff9540728,11,3.316666666666667,0.364744777,"{'x': '-97.72339', 'y': '31.08897', 'spatialReference': {'wkid': 4326}}",250
