,deviceId,endDateTime,endLoc,endpointType,providerHash,providerType,startDateTime,startLoc,tripDistanceMeters,tripId,tripMeanSpeedKPH,travelTimeMinutes,travelDistanceMiles,SHAPE,store_id
0,9871f827d190f0c1e19bc410fe160acc,2016-12-31T23:28:26.883Z,"45.368995,-122.60147",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:22:23.403Z,"45.366639,-122.61574",1418,ea977294d557a86a76c35019a820332f,14,6.05,0.881104078,"{'x': '-122.61574', 'y': '45.366639', 'spatialReference': {'wkid': 4326}}",176
1,5931a15259a50ba2c8a7382c23b9eac7,2016-12-31T23:40:27.023Z,"45.36665,-122.600807",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2016-12-31T23:31:08.157Z,"45.338361,-122.661684",5761,418e39fc87826840237a368a349d1376,37,9.3,3.579718331,"{'x': '-122.661684', 'y': '45.338361', 'spatialReference': {'wkid': 4326}}",176
2,07fd95df378011a1b576afba9d76eace,2017-01-01T00:29:34.000Z,"45.36846,-122.59904",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:25:21.000Z,"45.37868,-122.60334",1188,dfa260179e554c34a479198f31fd198e,17,4.216666666666667,0.738188748,"{'x': '-122.60334', 'y': '45.37868', 'spatialReference': {'wkid': 4326}}",176
3,47682b5fb72dc7c6c766036713ae9208,2017-01-01T00:55:35.220Z,"45.367323,-122.600313",1,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T00:30:42.823Z,"45.348697,-122.653534",10080,3fbf0cb3a7b09ea4912af6494b2df075,24,24.866666666666667,6.26341968,"{'x': '-122.653534', 'y': '45.348697', 'spatialReference': {'wkid': 4326}}",176
4,d5b6d23e91b81673d84ab100eee0a05b,2017-01-01T00:37:30.000Z,"45.37042,-122.60131",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T00:34:54.000Z,"45.38062,-122.60408",1156,7e56dcca5e1707fce7c9bd901fb5baac,27,2.6,0.718304876,"{'x': '-122.60408', 'y': '45.38062', 'spatialReference': {'wkid': 4326}}",176
5,1b3ff2394e74a2b47506a0067edb06ab,2017-01-01T03:00:59.000Z,"45.36887,-122.60121",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T02:44:33.000Z,"45.45618,-122.57384",14450,3a5cb9357199c9c9f3aa6cd0132c3748,53,16.433333333333334,8.97881095,"{'x': '-122.57384', 'y': '45.45618', 'spatialReference': {'wkid': 4326}}",176
6,aa236363ee7c8c553b141d0373ab0ed1,2017-01-01T06:54:20.000Z,"45.3678,-122.60113",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T06:37:14.000Z,"45.41258,-122.56991",6282,0dc9b53e2b2c6e0ad3ae164f89d78916,22,17.1,3.903452622,"{'x': '-122.56991', 'y': '45.41258', 'spatialReference': {'wkid': 4326}}",176
7,45506a1d1534776caa228835721cf4e7,2017-01-01T16:53:59.153Z,"45.366845,-122.600934",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T16:35:31.190Z,"45.365862,-122.612089",8970,4bfb6ecc1284659fc61e8096e188dc2d,29,18.45,5.57369787,"{'x': '-122.612089', 'y': '45.365862', 'spatialReference': {'wkid': 4326}}",176
8,5f55f15125092195b74debeb4917bea3,2017-01-01T18:35:33.977Z,"45.367509,-122.60067",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T17:55:27.237Z,"45.356508,-122.636082",22194,e1a13cf0c302c98b7b0b24e08e0394ca,33,40.1,13.790707974,"{'x': '-122.636082', 'y': '45.356508', 'spatialReference': {'wkid': 4326}}",176
9,2c00c46e7f33c61fb752f6078671eca1,2017-01-01T20:36:22.640Z,"45.368451,-122.601156",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T20:11:31.540Z,"45.517909,-122.680406",18774,208813a9131f3c86a2e9b7f277370e4d,45,24.85,11.665619154,"{'x': '-122.680406', 'y': '45.517909', 'spatialReference': {'wkid': 4326}}",176
10,9ef44d7e39a70bcba1e16a869b960f8d,2017-01-01T20:58:26.093Z,"45.367969,-122.601639",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T20:39:59.620Z,"45.381029,-122.522488",7947,6490a01ff18311a1f2c2a1cf47b5cdfe,26,18.433333333333334,4.9380353370000005,"{'x': '-122.522488', 'y': '45.381029', 'spatialReference': {'wkid': 4326}}",176
11,3f6642888f22114af21244dee3f7b1cc,2017-01-01T21:21:58.000Z,"45.36915,-122.59931",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-01T21:16:03.000Z,"45.35139,-122.61385",2404,59051cd4afb9bbd5446c87e73b62ccae,24,5.916666666666667,1.493775884,"{'x': '-122.61385', 'y': '45.35139', 'spatialReference': {'wkid': 4326}}",176
12,204968c34477ac1b10172ccb33e3e8d0,2017-01-01T21:45:31.463Z,"45.367855,-122.59996",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T21:42:25.170Z,"45.38469,-122.610129",2036,e0f85044f5749b7f17bd62f7789f42bd,39,3.1,1.265111356,"{'x': '-122.610129', 'y': '45.38469', 'spatialReference': {'wkid': 4326}}",176
13,e562b639966fcb570e609f7438fd1691,2017-01-01T22:25:09.157Z,"45.367458,-122.599785",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T22:00:22.420Z,"45.26442,-122.651914",14369,9e81b8ac8cab869ae90485bbab7b3138,35,24.766666666666666,8.928479899000001,"{'x': '-122.651914', 'y': '45.26442', 'spatialReference': {'wkid': 4326}}",176
14,fb0ccbe170db444785a70e2ae8c2e90e,2017-01-01T22:52:18.773Z,"45.367679,-122.601013",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-01T22:42:27.893Z,"45.353513,-122.657306",5138,74f10f175bc482d1a9c215682f0520fe,31,9.833333333333334,3.192604198,"{'x': '-122.657306', 'y': '45.353513', 'spatialReference': {'wkid': 4326}}",176
15,9f9c33cb02263c27ab5fd84b503c3a90,2017-01-02T01:21:01.463Z,"45.368719,-122.599839",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T00:30:29.080Z,"45.008821,-122.99856",58934,4bcf448e04f7d6cec6ad272a5519717e,70,50.53333333333333,36.619878514,"{'x': '-122.99856', 'y': '45.008821', 'spatialReference': {'wkid': 4326}}",176
16,1ad29f6b0fd6b2ff9796b0437e71c76e,2017-01-02T02:05:52.000Z,"45.37034,-122.6012",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T02:05:22.000Z,"45.36684,-122.6008",391,6f234221e8d2c4ff6efc56545dcef39b,47,0.5,0.242956061,"{'x': '-122.6008', 'y': '45.36684', 'spatialReference': {'wkid': 4326}}",176
17,43cda72545151409bd26ea398b9567bf,2017-01-02T03:28:43.000Z,"45.36714,-122.60084",2,47c1b025fa18ea96c33fbb6718688c0f,consumer,2017-01-02T03:27:52.000Z,"45.36113,-122.60373",738,64960909874f8879a6b0830944d8f0af,52,0.85,0.45857179800000003,"{'x': '-122.60373', 'y': '45.36113', 'spatialReference': {'wkid': 4326}}",176
18,5682f927b49be623d50123d31da10e84,2017-01-02T17:25:14.000Z,"45.36916,-122.59959",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T17:17:37.000Z,"45.42913,-122.57106",7039,ada7191203ea7741aefed1c981f36ac3,55,7.616666666666666,4.3738304690000005,"{'x': '-122.57106', 'y': '45.42913', 'spatialReference': {'wkid': 4326}}",176
19,edefd582a8d182a7384bd6708d334145,2017-01-02T18:04:45.000Z,"45.37064,-122.60143",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T17:46:29.000Z,"45.51296,-122.68958",17559,f2b2547543167dc24a72feb83aa8d800,58,18.266666666666666,10.910653389,"{'x': '-122.68958', 'y': '45.51296', 'spatialReference': {'wkid': 4326}}",176
20,40ae5c9fe64c438e3ecbacc285cb9b37,2017-01-02T19:11:15.000Z,"45.36846,-122.59877",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T18:26:08.000Z,"45.38595,-122.26729",32664,fa0a22a2428c9647d14b449f64627608,43,45.11666666666667,20.296462344000002,"{'x': '-122.26729', 'y': '45.38595', 'spatialReference': {'wkid': 4326}}",176
21,89d65019bfcfefde4d5b0efabac59a98,2017-01-02T19:19:38.000Z,"45.368699,-122.600017",0,82cec96096d4281b7c95cd7e74623496,consumer,2017-01-02T19:04:37.000Z,"45.359329,-122.712298",12202,1b79a7a5e12f21c245b627514e7e6e65,49,15.016666666666667,7.5819689420000005,"{'x': '-122.712298', 'y': '45.359329', 'spatialReference': {'wkid': 4326}}",176
22,ae2eb7eac5be3e902fd993f9a09afd1e,2017-01-02T21:46:49.053Z,"45.368212,-122.601015",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T21:14:07.427Z,"45.528675,-122.6816",19795,9667eaff180e5a77110e9bae3219bc9c,36,32.68333333333333,12.300038945,"{'x': '-122.6816', 'y': '45.528675', 'spatialReference': {'wkid': 4326}}",176
23,b589af4fe2c4354156bbb3699fb46d3c,2017-01-02T21:38:44.667Z,"45.368971,-122.600045",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T21:29:30.610Z,"45.348001,-122.663169",5700,9bd7d02b44f1449680329c1f3935317a,37,9.233333333333333,3.5418147,"{'x': '-122.663169', 'y': '45.348001', 'spatialReference': {'wkid': 4326}}",176
24,9e59c1ec44f807900775bc2d05c45428,2017-01-02T21:40:40.000Z,"45.36818,-122.60084",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T21:33:20.000Z,"45.33388,-122.58843",4542,955b12c660e142efd84706d129723a0d,37,7.333333333333333,2.822267082,"{'x': '-122.58843', 'y': '45.33388', 'spatialReference': {'wkid': 4326}}",176
25,1d58333f56ff7115e165815079532003,2017-01-02T23:57:57.000Z,"45.368019,-122.601009",0,3ad7c2ebb96fcba7cda0cf54a2e802f5,consumer,2017-01-02T22:25:45.000Z,"45.797507,-123.463208",97758,6afdd6a2939a15db805a500dc6b4e2cb,64,92.2,60.743986218,"{'x': '-123.463208', 'y': '45.797507', 'spatialReference': {'wkid': 4326}}",176
26,105ac1cefc65882f009e050d0d934fe3,2017-01-02T22:54:55.000Z,"45.36883,-122.59929",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-02T22:30:57.000Z,"45.37877,-122.60328",8860,f5ba9f7a5ddaaca1e8a9dc2e2f53a04f,22,23.966666666666665,5.50534706,"{'x': '-122.60328', 'y': '45.37877', 'spatialReference': {'wkid': 4326}}",176
27,4047fa36f75d4f245fd7831131ff0ae3,2017-01-02T23:30:02.720Z,"45.36796,-122.600941",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-02T23:20:45.237Z,"45.456024,-122.579967",10620,5eb7c7c4dfe2d79700bf0bf39ae3fdd7,69,9.283333333333333,6.59896002,"{'x': '-122.579967', 'y': '45.456024', 'spatialReference': {'wkid': 4326}}",176
28,a31c72a95ae87305b990b46734d92a56,2017-01-03T16:05:57.000Z,"45.37056,-122.60132",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T15:30:55.000Z,"45.50407,-122.68468",17886,4b0c37c0245e8a6623e4ffe557e5648c,31,35.03333333333333,11.113841706,"{'x': '-122.68468', 'y': '45.50407', 'spatialReference': {'wkid': 4326}}",176
29,f989778287f479bf769aa71f4ab27614,2017-01-03T16:20:39.000Z,"45.3689,-122.6024",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T16:17:21.000Z,"45.37468,-122.60178",645,2534e0c44f0cfd36f46a28dd62ca01ee,12,3.3,0.400784295,"{'x': '-122.60178', 'y': '45.37468', 'spatialReference': {'wkid': 4326}}",176
30,0baaebaa48a815edecaa3e521341fc50,2017-01-03T16:50:00.000Z,"45.36839,-122.60126",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T16:48:24.000Z,"45.379,-122.6034",1203,c74e63641c65ccca46b56df335a089f3,45,1.6,0.747509313,"{'x': '-122.6034', 'y': '45.379', 'spatialReference': {'wkid': 4326}}",176
31,4119e9dba20bd7c46e0720d8874ddf67,2017-01-03T18:43:37.000Z,"45.36908,-122.59929",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T18:34:10.000Z,"45.39628,-122.60415",3052,426f29c38e7c83b59d8a8da1078e04a1,19,9.45,1.896424292,"{'x': '-122.60415', 'y': '45.39628', 'spatialReference': {'wkid': 4326}}",176
32,a1900b3739a2d5d2ee2e5d473b4a0414,2017-01-03T20:05:21.000Z,"45.3696,-122.60126",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T20:00:51.000Z,"45.37974,-122.60577",1396,dd9f9e83f39dfc35a9ef4c3a2c91054b,19,4.5,0.867433916,"{'x': '-122.60577', 'y': '45.37974', 'spatialReference': {'wkid': 4326}}",176
33,af54f8f82c5831f3f659fc4308044c71,2017-01-03T20:05:37.050Z,"45.368429,-122.601154",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T20:02:30.117Z,"45.378597,-122.595489",1216,fa8d86b155cd118c7fdf4bc25b9d1365,23,3.1,0.755587136,"{'x': '-122.595489', 'y': '45.378597', 'spatialReference': {'wkid': 4326}}",176
34,8acdf5532af328b75b8f5a0dc072ea46,2017-01-03T20:10:02.687Z,"45.368767,-122.602485",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T20:04:30.597Z,"45.359015,-122.606476",1223,5c64ae9ccff3d5922d0f48d227f9fed1,13,5.533333333333333,0.759936733,"{'x': '-122.606476', 'y': '45.359015', 'spatialReference': {'wkid': 4326}}",176
35,1ed217efcabd53c0037e5823ceea2ecd,2017-01-03T20:25:44.000Z,"45.366771,-122.60032",0,e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,2017-01-03T20:15:44.000Z,"45.431568,-122.618348",10622,bcc24416ff4f403478bf190c901017af,64,10.0,6.600202762,"{'x': '-122.618348', 'y': '45.431568', 'spatialReference': {'wkid': 4326}}",176
36,e9cfff5aaecab89ef9493a1288078332,2017-01-03T20:49:14.603Z,"45.368756,-122.600027",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T20:18:15.017Z,"45.303576,-122.501101",14195,84b81994d6eaaa66a6800798e3a63fcb,27,30.983333333333334,8.820361345,"{'x': '-122.501101', 'y': '45.303576', 'spatialReference': {'wkid': 4326}}",176
37,9ee64a510841abefddbac96da368c4fc,2017-01-03T21:56:32.730Z,"45.36745,-122.600098",2,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T21:44:07.373Z,"45.412295,-122.576762",8100,28092cae3fb563ae8ff5b14fee06de59,39,12.416666666666666,5.0331051,"{'x': '-122.576762', 'y': '45.412295', 'spatialReference': {'wkid': 4326}}",176
38,5bdf618571e58bf1001d9e91db0684b6,2017-01-03T22:22:53.000Z,"45.36813,-122.59913",1,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T21:54:25.000Z,"45.45027,-122.78058",26388,75c3afea20e1c2d25b4506610023a30f,56,28.466666666666665,16.396737948000002,"{'x': '-122.78058', 'y': '45.45027', 'spatialReference': {'wkid': 4326}}",176
39,650aada5b099b3fb3fb43c3d17f22536,2017-01-03T22:01:25.000Z,"45.36896,-122.60039",2,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T21:56:53.000Z,"45.37465,-122.60178",643,bff39560c5c3f55ece302b798c10b9f3,9,4.533333333333333,0.399541553,"{'x': '-122.60178', 'y': '45.37465', 'spatialReference': {'wkid': 4326}}",176
40,6f0a5dc631ddc0f8329659eaefac6f47,2017-01-03T22:09:25.563Z,"45.368041,-122.600662",0,c3e878e27f52e2a57ace4d9a76fd9acf,consumer,2017-01-03T22:03:11.177Z,"45.363771,-122.586185",2008,3db3d8ff5055aa123ba0e895c0811d7f,19,6.233333333333333,1.247712968,"{'x': '-122.586185', 'y': '45.363771', 'spatialReference': {'wkid': 4326}}",176
41,e5c69913c9c3a201a7de48b9ba326f58,2017-01-03T22:44:02.000Z,"45.36802,-122.6009",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T22:30:55.000Z,"45.326,-122.57324",5825,e71b40e8b4db453da5230152b7e57b85,27,13.116666666666667,3.619486075,"{'x': '-122.57324', 'y': '45.326', 'spatialReference': {'wkid': 4326}}",176
42,4390203f2861f688ba17da9cea15cf21,2017-01-03T23:52:02.000Z,"45.36827,-122.60034",3,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T23:36:19.000Z,"45.44919,-122.64174",9675,d179e26aef16ab82cc7fd7b5c01d8461,37,15.716666666666667,6.011764425,"{'x': '-122.64174', 'y': '45.44919', 'spatialReference': {'wkid': 4326}}",176
43,4f8b9fc0b80034d200ba2eee9a6a316e,2017-01-03T23:44:20.000Z,"45.36716,-122.60092",0,84d9ee44e457ddef7f2c4f25dc8fa865,consumer,2017-01-03T23:42:59.000Z,"45.37425,-122.5891",1380,595b17f9ddbd7b2254003bf9d0dc8a39,61,1.35,0.85749198,"{'x': '-122.5891', 'y': '45.37425', 'spatialReference': {'wkid': 4326}}",176
